Code_commune,COM,NotePop,NoteSanté,NoteRestauration,NoteServicePubl,NoteService,NoteTransport,NoteActivités,NoteCouv,NotePrix
70390,Noroy-le-Bourg,2,4,2,2,4,3,4,1,1
70393,Oiselay-et-Grachaux,1,4,3,1,4,1,2,1,2
70397,Ormenans,1,1,1,1,2,1,1,1,3
70399,Ormoy,1,1,2,1,3,1,2,1,5
70400,Ouge,1,1,1,1,4,1,1,1,1
70401,Ovanches,1,1,1,1,2,1,1,1,1
70402,Oyrières,1,4,3,1,4,2,2,1,1
70404,Passavant-la-Rochère,2,2,2,1,4,4,4,1,1
70405,Pennesières,1,1,1,1,2,1,2,1,1
70408,Pesmes,3,5,4,4,5,4,4,1,2
70410,Pin,2,1,1,1,4,2,3,1,3
70413,Plancher-Bas,3,4,2,1,5,4,4,1,3
70414,Plancher-les-Mines,2,4,4,1,4,4,4,1,2
70415,Polaincourt-et-Clairefontaine,2,4,1,1,4,4,4,1,3
70416,Pomoy,1,1,2,1,2,1,1,1,5
70417,Pontcey,1,1,1,1,4,1,3,1,3
70418,La Romaine,2,1,2,1,3,2,3,1,1
70418,Pont-de-Planches,1,1,2,1,3,2,3,1,1
70419,Pont-du-Bois,1,1,1,1,3,1,1,1,1
70421,Port-sur-Saône,3,5,4,3,5,5,5,1,3
70422,Poyans,1,1,1,1,3,1,3,1,1
70423,Preigney,1,1,1,1,4,1,1,1,2
70425,La Proiselière-et-Langle,1,1,1,1,1,2,1,1,3
70426,Provenchère,1,1,1,1,4,1,2,1,3
70427,Purgerot,1,1,1,1,4,1,3,1,1
70428,Pusey,3,4,4,1,5,5,4,4,3
70429,Pusy-et-Épenoux,2,1,1,1,4,2,4,1,3
70431,Quenoche,1,1,2,1,2,2,3,1,4
70432,Quers,1,1,1,3,4,3,4,1,1
70433,Quincey,3,3,2,1,5,4,4,4,2
70435,Raddon-et-Chapendu,2,4,2,1,4,4,4,1,2
70436,Raincourt,1,1,1,1,3,1,1,1,1
70438,Ray-sur-Saône,1,1,2,1,4,1,2,1,2
70439,Raze,1,1,2,1,4,3,4,1,1
70441,Recologne-lès-Rioz,1,1,1,1,3,2,2,1,3
70442,Renaucourt,1,1,3,1,4,1,3,1,2
70443,La Grande-Résie,1,1,1,1,2,1,1,1,1
70444,La Résie-Saint-Martin,1,1,1,1,4,1,2,1,1
70445,Rignovelle,1,1,1,1,2,1,1,1,3
70446,Rigny,2,1,3,1,4,2,4,1,2
70447,Rioz,3,5,4,4,5,5,5,1,4
70449,Roche-sur-Linotte-et-Sorans-les-Cordiers,1,1,1,1,4,1,1,1,1
70450,La Rochelle,1,1,1,1,2,1,1,1,1
70451,Ronchamp,3,5,4,1,5,5,5,1,2
70452,Rosey,1,1,2,1,1,1,2,1,3
70455,Roye,3,4,4,1,5,4,4,1,3
70456,Ruhans,1,1,1,1,1,1,2,1,3
70457,Rupt-sur-Saône,1,1,1,1,2,1,2,1,1
70459,Saint-Barthélemy,3,1,1,1,4,2,4,1,2
70460,Saint-Bresson,1,1,1,1,3,4,3,1,4
70464,Saint-Germain,3,4,2,1,5,4,4,1,2
70466,Saint-Loup-Nantouard,1,1,1,1,2,1,1,1,1
70467,Saint-Loup-sur-Semouse,3,5,4,4,5,5,5,1,1
70469,Sainte-Marie-en-Chanois,1,3,1,1,4,3,1,1,1
70470,Sainte-Marie-en-Chaux,1,1,1,1,4,2,2,1,2
70472,Saint-Rémy-en-Comté,2,4,1,1,3,2,4,1,2
70473,Saint-Sauveur,3,4,4,1,5,5,4,1,1
70474,Saint-Sulpice,1,1,1,1,3,1,1,1,1
70476,Saponcourt,1,1,1,1,3,1,1,1,1
70477,Saulnot,2,4,1,1,4,4,4,1,3
70478,Saulx,2,5,2,2,5,4,4,1,2
70479,Sauvigney-lès-Gray,1,1,1,1,2,1,2,1,2
70481,Savoyeux,1,1,1,1,2,1,1,1,1
70482,Scey-sur-Saône-et-Saint-Albin,3,5,4,4,5,4,4,1,2
70483,Scye,1,1,1,1,4,1,4,1,1
70484,Secenans,1,4,1,1,1,1,2,1,2
70485,Selles,1,1,2,1,4,2,3,1,1
70486,Semmadon,1,1,1,1,1,1,2,1,1
70487,Senargent-Mignafans,1,1,2,1,4,1,3,1,2
70488,Senoncourt,1,1,1,1,4,1,3,1,5
70489,Servance-Miellin,2,4,3,1,4,4,4,1,3
70489,Servance,2,4,3,1,4,4,4,1,3
70490,Servigney,1,1,1,1,2,3,1,1,2
70491,Seveux-Motey,1,4,3,1,4,4,4,1,1
70492,Soing-Cubry-Charentenay,2,2,3,1,4,4,4,1,2
70493,Sorans-lès-Breurey,1,2,1,1,4,3,3,1,3
70494,Sornay,1,1,1,1,4,2,4,1,2
70498,Ternuay-Melay-et-Saint-Hilaire,2,3,1,1,4,3,4,1,4
70499,Theuley,1,1,1,1,4,1,1,1,1
70500,Thieffrans,1,1,1,1,1,1,2,1,1
70502,Tincey-et-Pontrebeau,1,1,2,1,3,1,3,1,1
70503,Traitiéfontaine,1,1,1,1,2,2,3,1,1
70504,Traves,1,1,2,1,4,3,4,1,1
70505,Le Tremblois,1,1,1,1,2,1,1,1,3
70506,Trémoins,1,1,1,1,2,2,3,1,2
70507,Trésilley,1,1,1,1,4,3,4,1,1
70509,Tromarey,1,1,2,1,1,1,1,1,1
70510,Vadans,1,1,1,1,4,1,2,1,3
70511,Vaite,1,1,2,1,4,2,2,1,1
70512,La Vaivre,1,1,1,1,4,1,1,1,1
70513,Vaivre-et-Montoille,3,4,4,1,5,4,5,5,4
70514,Valay,2,4,1,1,4,3,4,1,2
70515,Le Val-de-Gouhenans,1,1,1,1,3,1,1,1,4
70516,Vallerois-le-Bois,1,1,1,1,3,1,3,1,3
70517,Vallerois-Lorioz,1,1,2,1,4,2,4,1,2
70518,Le Val-Saint-Éloi,1,1,2,1,1,2,4,1,2
70519,Vandelans,1,1,1,1,2,1,2,1,4
70521,Vantoux-et-Longevelle,1,1,1,1,2,1,1,1,1
70524,Vauchoux,1,1,2,1,2,1,2,1,1
70525,Vauconcourt-Nervezain,1,1,3,1,4,2,1,1,5
70526,Vauvillers,2,5,4,2,4,4,4,1,1
70528,Velesmes-Échevanne,1,1,1,1,4,3,4,1,1
70529,Velet,1,1,1,1,4,3,4,1,3
70530,Vellechevreux-et-Courbenans,1,1,1,1,4,1,2,1,1
70532,Vellefaux,2,2,1,1,4,2,1,1,2
70533,Vellefrey-et-Vellefrange,1,2,1,1,2,1,1,1,2
70535,Velleguindry-et-Levrecey,1,1,1,1,1,1,3,1,1
70536,Velle-le-Châtel,1,1,2,1,4,1,2,1,4
70537,Velleminfroy,1,1,4,1,3,1,4,1,1
70539,Vellexon-Queutrey-et-Vaudey,1,1,1,1,4,2,3,1,5
70540,Velloreille-lès-Choye,1,1,1,1,1,1,2,1,2
70541,Velorcey,1,1,1,1,4,2,2,1,4
70542,Venère,1,1,1,1,4,2,1,1,1
70545,Venisey,1,1,2,1,4,1,3,1,1
70546,Vereux,1,2,2,1,3,1,1,1,1
70547,Verlans,1,1,1,1,4,1,2,1,2
70548,Vernois-sur-Mance,1,1,1,1,4,1,2,1,5
70550,Vesoul,5,5,5,5,5,5,5,4,3
70552,Villafans,1,1,1,1,3,1,3,1,2
70554,Villars-le-Pautel,1,1,1,1,2,1,3,1,1
70555,La Villedieu-en-Fontenette,1,1,1,1,3,3,1,1,1
70559,Villeparois,1,1,1,1,2,1,3,5,3
70561,Villersexel,3,5,4,4,5,5,4,1,2
70563,Villers-le-Sec,2,2,1,1,4,2,4,1,2
70564,Villers-lès-Luxeuil,1,1,1,1,3,3,4,1,2
70566,Villers-sur-Port,1,1,1,1,4,2,3,1,2
70568,Villers-Vaudey,1,1,1,1,2,1,1,1,1
70572,Vitrey-sur-Mance,1,4,3,2,4,4,3,1,1
70575,Voray-sur-l'Ognon,2,4,2,1,5,4,4,1,4
70577,Vouhenans,1,1,2,1,4,1,2,1,3
70579,Vyans-le-Val,1,1,1,1,4,3,4,1,3
70580,Vy-le-Ferroux,1,1,2,1,2,1,3,1,1
70581,Vy-lès-Lure,2,1,1,1,4,4,4,1,2
70582,Vy-lès-Rupt,1,1,1,1,3,1,2,1,4
70583,Vy-lès-Filain,1,1,1,1,2,1,1,1,2
71100,Chardonnay,1,1,1,1,3,1,3,1,4
71101,Charette-Varennes,1,2,1,1,3,3,4,1,1
71102,La Charmée,2,1,1,1,4,2,4,2,3
71103,Charmoy,1,1,2,1,3,1,1,1,4
71104,Charnay-lès-Chalon,1,1,1,1,3,2,1,1,1
71105,Charnay-lès-Mâcon,4,5,4,1,5,5,5,4,4
71106,Charolles,3,5,4,4,5,5,5,1,3
71107,Charrecey,1,1,2,1,4,2,1,1,2
71109,Chassey-le-Camp,1,1,2,1,2,1,1,1,3
71110,Chassigny-sous-Dun,2,1,2,1,4,2,4,1,1
71111,Chassy,1,2,2,1,3,2,1,1,2
71112,Château,1,1,1,1,2,2,1,1,3
71113,Châteauneuf,1,2,2,1,3,3,1,1,5
71115,Châtel-Moron,1,1,1,1,3,1,1,1,1
71116,Châtenay,1,1,1,1,4,1,2,1,1
71117,Châtenoy-en-Bresse,3,3,3,1,5,4,4,4,4
71118,Châtenoy-le-Royal,4,5,4,2,5,5,5,4,4
71119,Chaudenay,3,1,2,1,4,2,4,3,3
71120,Chauffailles,3,5,5,4,5,5,5,1,2
71121,La Chaux,1,1,1,1,4,3,2,1,2
71122,Cheilly-lès-Maranges,2,4,2,1,4,3,4,1,4
71123,Chenay-le-Châtel,1,4,2,1,4,4,4,1,4
71124,Chenôves,1,2,1,1,4,1,2,1,3
71126,Chevagny-les-Chevrières,2,2,2,1,4,2,4,4,4
71128,Chiddes,1,1,1,1,4,1,2,1,1
71129,Chissey-en-Morvan,1,1,1,1,4,4,2,1,1
71130,Chissey-lès-Mâcon,1,1,1,1,4,3,1,1,3
71131,Ciel,2,2,1,1,4,4,3,1,2
71132,Ciry-le-Noble,3,4,2,1,4,4,4,1,2
71133,La Clayette,3,5,4,3,5,5,5,1,5
71134,Navour-sur-Grosne,2,4,2,1,4,4,4,1,2
71134,Clermain,1,4,2,1,4,4,4,1,2
71135,Clessé,2,3,2,1,4,3,4,1,4
71136,Clessy,1,1,2,1,4,2,2,1,3
71137,Cluny,4,5,5,4,5,5,5,2,4
71139,Collonge-en-Charollais,1,1,2,1,2,1,1,1,1
71141,Colombier-en-Brionnais,1,1,1,1,4,2,3,1,4
71142,La Comelle,1,2,1,1,3,1,3,1,4
71143,Condal,1,1,1,1,4,2,3,1,2
71145,Cormatin,2,4,4,1,4,4,4,1,3
71146,Cortambert,1,1,1,1,4,1,1,1,1
71147,Cortevaix,1,1,2,1,4,1,1,1,4
71148,Coublanc,2,3,2,1,5,4,4,1,2
71149,Couches,3,5,4,3,5,4,4,1,2
71150,Crêches-sur-Saône,3,5,5,1,5,5,4,1,4
71151,Créot,1,1,2,1,1,1,1,1,1
71152,Cressy-sur-Somme,1,1,3,1,4,1,3,1,5
71153,Le Creusot,5,5,5,4,5,5,5,3,3
71154,Crissey,3,4,2,1,5,4,4,4,3
71155,Cronat,2,4,2,1,4,4,4,1,1
71156,Cruzille,1,4,1,1,4,1,3,1,3
71157,Cuiseaux,3,5,4,3,5,4,4,1,2
71158,Cuisery,3,5,4,3,5,5,4,1,3
71159,Culles-les-Roches,1,1,1,1,3,1,3,1,3
71160,Curbigny,1,1,1,1,4,1,2,1,1
71161,Curdin,1,1,1,1,1,2,4,1,1
71162,Curgy,3,1,1,1,4,4,4,1,2
71163,Curtil-sous-Buffières,1,1,1,1,4,2,1,1,1
71164,Curtil-sous-Burnand,1,1,1,1,2,2,2,1,1
71165,Cussy-en-Morvan,1,2,2,1,4,2,1,1,4
71166,Cuzy,1,1,1,1,2,1,1,1,5
71167,Damerey,2,2,3,1,4,4,4,1,2
71169,Davayé,2,1,3,1,4,4,4,3,4
71170,Demigny,3,4,4,1,5,4,4,2,3
71171,Dennevy,1,2,1,1,4,3,3,1,1
71172,Dettey,1,1,2,1,2,1,2,1,2
71173,Devrouze,1,1,1,1,4,2,1,1,3
71174,Dezize-lès-Maranges,1,1,1,1,2,2,1,1,3
71175,Diconne,1,1,3,1,4,3,1,1,3
71176,Digoin,4,5,5,4,5,5,5,1,4
71177,Dommartin-lès-Cuiseaux,2,1,3,1,4,4,3,1,3
71178,Dompierre-les-Ormes,2,4,3,2,5,4,4,1,3
71181,Donzy-le-Pertuis,1,1,1,1,4,1,1,1,3
71182,Dracy-le-Fort,3,5,3,1,5,3,4,4,4
71183,Dracy-lès-Couches,1,1,2,1,4,3,2,1,3
71184,Dracy-Saint-Loup,2,1,1,1,4,4,3,1,2
71185,Dyo,1,1,1,1,3,2,1,1,3
71186,Écuelles,1,1,1,1,3,1,1,1,1
71187,Écuisses,3,4,4,3,5,4,4,1,2
71188,Épertully,1,1,1,1,2,1,1,1,1
71189,Épervans,3,3,4,1,5,4,4,3,3
71190,Épinac,3,5,4,4,5,4,4,1,3
71191,Essertenne,1,1,2,1,4,2,4,1,2
71192,Étang-sur-Arroux,3,5,4,4,5,5,4,1,2
71193,Étrigny,1,1,1,1,5,3,4,2,4
71194,Farges-lès-Chalon,2,1,1,1,4,3,3,3,3
71195,Farges-lès-Mâcon,1,1,1,1,4,1,3,1,3
71196,Le Fay,2,1,2,1,4,3,4,1,2
71198,Flacey-en-Bresse,1,1,1,1,4,4,3,1,2
71199,Flagy,1,1,1,1,4,1,2,1,2
71200,Fleury-la-Montagne,2,2,1,1,4,2,4,1,1
71201,Fley,1,1,2,1,3,1,4,1,4
71202,Fontaines,3,4,4,1,5,4,4,1,4
71203,Fontenay,1,1,1,1,1,1,2,1,4
71204,Fragnes-La Loyère,3,4,4,1,5,4,4,3,3
71205,Frangy-en-Bresse,2,1,1,1,4,3,4,1,2
71206,La Frette,1,1,1,1,4,2,1,1,1
71207,Fretterans,1,1,1,1,4,1,2,1,2
71208,Frontenard,1,4,2,1,4,2,2,1,1
71209,Frontenaud,2,2,2,1,4,4,4,1,4
71210,Fuissé,1,1,2,1,4,2,3,4,3
71212,Génelard,3,4,4,1,5,5,4,1,1
71213,La Genête,2,1,1,1,4,3,4,1,3
71214,Genouilly,1,4,4,1,4,4,4,1,4
71215,Gergy,3,5,4,1,5,4,4,2,3
71216,Germagny,1,1,3,1,4,4,3,1,2
71217,Germolles-sur-Grosne,1,1,2,1,4,2,1,1,1
71218,Gibles,2,4,2,1,5,4,4,1,2
71219,Gigny-sur-Saône,2,2,2,1,4,2,4,1,3
71220,Gilly-sur-Loire,1,1,2,1,4,4,4,1,1
71221,Givry,3,5,4,2,5,5,4,3,4
71222,Gourdon,2,4,3,1,4,4,4,1,3
71223,La Grande-Verrière,2,1,1,1,4,3,2,1,1
71224,Grandvaux,1,1,1,1,2,1,2,1,2
71225,Granges,2,2,2,1,3,2,2,1,4
71227,Grury,2,1,1,1,4,4,4,1,1
71228,Guerfand,1,1,1,1,3,1,1,1,3
71229,Les Guerreaux,1,1,1,1,3,1,3,1,1
71230,Gueugnon,4,5,4,3,5,5,5,1,5
71231,La Guiche,2,4,1,1,4,3,4,1,3
71232,Hautefond,1,1,2,1,4,1,2,1,2
71233,L' Hôpital-le-Mercier,1,1,2,1,3,2,3,1,1
71234,Huilly-sur-Seille,1,1,1,1,4,2,1,1,4
71235,Hurigny,3,5,4,1,5,4,4,3,4
71236,Igé,2,4,3,1,4,3,4,2,2
71237,Igornay,2,1,3,1,4,4,4,1,1
71238,Iguerande,3,4,3,1,5,4,4,1,2
71239,Issy-l'Évêque,2,4,3,2,4,4,4,1,1
71240,Jalogny,1,2,1,1,4,1,3,1,3
71241,Jambles,2,3,1,1,4,1,1,3,3
71242,Joncy,2,4,1,1,5,4,4,1,2
71243,Joudes,1,1,2,1,1,3,3,1,1
71244,Jouvençon,1,1,3,1,4,2,4,1,1
71245,Jugy,1,1,1,1,3,2,4,1,4
71246,Juif,1,1,2,1,3,1,1,1,1
71247,Jully-lès-Buxy,1,2,1,1,4,2,4,1,4
71248,Lacrost,2,1,1,1,4,4,4,1,2
71249,Laives,3,3,4,1,5,4,4,1,4
71250,Laizé,3,2,1,1,4,3,4,1,3
71251,Laizy,2,1,2,1,4,4,4,1,1
71252,Lalheue,1,4,1,1,4,2,4,1,3
71253,Lans,2,4,1,1,4,4,4,3,3
71254,Lays-sur-le-Doubs,1,1,1,1,4,1,1,1,1
71255,Lesme,1,1,1,1,4,2,1,1,2
71256,Lessard-en-Bresse,2,1,3,1,4,4,4,1,2
71257,Lessard-le-National,2,1,1,1,4,2,4,4,3
71258,Leynes,2,1,2,1,4,3,4,1,4
71259,Ligny-en-Brionnais,1,2,1,1,4,2,2,1,3
71261,Loisy,2,2,2,1,4,2,2,1,2
71262,Longepierre,1,1,1,1,2,1,1,1,3
71263,Louhans,4,5,5,4,5,5,5,1,4
71264,Lournand,1,1,3,1,4,3,2,4,3
71266,Lucenay-l'Évêque,1,4,2,1,4,3,4,1,1
71267,Lugny,2,5,3,2,5,4,4,1,3
71268,Lugny-lès-Charolles,1,1,1,1,3,4,1,1,3
71269,Lux,3,4,4,1,5,5,4,4,3
71270,Mâcon,5,5,5,5,5,5,5,3,4
71272,Malay,1,1,1,1,4,1,2,1,2
71273,Maltat,1,1,1,1,4,1,3,1,2
71274,Mancey,1,1,2,1,4,2,3,1,3
71275,Marcigny,3,5,4,3,5,5,5,1,3
71276,Marcilly-la-Gueurce,1,1,1,1,2,1,1,1,3
71277,Marcilly-lès-Buxy,2,3,2,1,4,4,4,1,3
71278,Marigny,1,1,1,1,3,1,2,1,4
71279,Le Rousset-Marizy,2,2,3,1,4,4,4,1,1
71279,Marizy,1,2,3,1,4,4,4,1,1
71281,Marly-sur-Arroux,1,1,2,1,2,1,3,1,1
71282,Marmagne,3,4,3,1,5,4,4,1,2
71283,Marnay,2,1,2,1,4,4,4,1,3
71284,Martailly-lès-Brancion,1,1,3,1,4,1,2,1,4
71285,Martigny-le-Comte,1,1,2,1,4,3,4,1,2
71286,Mary,1,1,1,1,4,2,2,1,2
71287,Massilly,1,1,1,1,4,2,2,5,3
71289,Matour,3,4,4,3,5,4,4,1,2
71290,Mazille,1,2,1,1,4,4,4,1,4
71291,Melay,3,4,3,2,4,4,4,1,2
71292,Mellecey,3,4,3,1,5,4,4,3,3
71293,Ménetreuil,1,1,2,1,4,2,1,1,2
71294,Mercurey,3,4,4,1,5,4,4,2,3
71295,Mervans,3,5,4,3,5,4,4,1,5
71296,Messey-sur-Grosne,2,1,2,1,4,4,4,1,3
71297,Mesvres,2,4,3,1,4,4,4,1,2
71299,Milly-Lamartine,1,1,2,1,2,2,2,4,4
71300,Le Miroir,2,1,2,1,4,3,3,1,4
71301,Mont,1,1,1,1,1,2,2,1,4
71302,Montagny-lès-Buxy,1,1,2,1,3,2,1,1,3
71303,Montagny-près-Louhans,1,1,2,1,4,2,3,1,3
71305,Montbellet,2,4,3,1,4,3,4,1,3
71306,Montceau-les-Mines,5,5,5,4,5,5,5,4,3
71307,Montceaux-l'Étoile,1,1,1,1,4,2,4,1,2
71309,Montcenis,3,4,4,2,5,4,4,1,3
71310,Montchanin,4,5,4,2,5,5,5,1,2
71311,Montcony,1,1,1,1,4,2,3,1,4
71312,Montcoy,1,1,1,1,4,1,3,1,3
71313,Monthelon,1,1,2,1,4,2,2,1,2
71314,Montjay,1,1,1,1,4,1,1,1,2
71316,Montmelard,1,1,1,1,4,3,4,1,2
71318,Montpont-en-Bresse,3,4,3,2,5,4,4,1,4
71319,Montret,2,5,3,2,4,4,4,1,5
71320,Mont-Saint-Vincent,1,2,4,2,2,3,2,1,3
71321,Morey,1,1,1,1,3,1,1,1,2
71323,Mornay,1,1,1,1,2,1,2,1,4
71324,Moroges,2,1,2,1,4,4,4,1,4
71325,La Motte-Saint-Jean,3,2,2,1,4,3,4,1,3
71326,Mouthier-en-Bresse,1,1,1,1,4,2,3,1,2
71327,Mussy-sous-Dun,1,1,1,1,4,3,4,1,2
71328,Nanton,2,1,3,1,4,4,4,1,4
71329,Navilly,1,1,2,1,4,3,2,1,3
71330,Neuvy-Grandchamp,2,3,1,1,5,4,4,1,2
71332,Ormes,1,1,1,1,4,4,4,1,2
71333,Oslon,3,1,1,1,4,4,4,4,3
71334,Oudry,1,1,1,1,4,2,3,1,2
71336,Ouroux-sur-Saône,3,5,4,1,5,5,4,1,4
71337,Oyé,1,1,2,1,2,2,3,1,1
71338,Ozenay,1,1,2,1,3,2,1,1,4
71339,Ozolles,1,2,1,1,4,3,4,1,3
71340,Palinges,3,4,3,1,5,4,4,1,2
71341,Palleau,1,1,1,1,3,2,1,1,3
71342,Paray-le-Monial,4,5,5,4,5,5,5,1,5
71343,Paris-l'Hôpital,1,1,1,1,4,3,2,1,3
71345,Péronne,2,2,2,1,4,4,4,2,4
71346,Perrecy-les-Forges,3,4,3,3,5,4,4,1,1
71347,Perreuil,2,1,1,1,4,3,4,1,3
71348,Perrigny-sur-Loire,1,1,1,1,2,2,1,1,1
71349,La Petite-Verrière,1,1,2,1,2,1,1,1,2
71350,Pierreclos,2,4,2,1,4,4,4,1,3
71351,Pierre-de-Bresse,3,5,4,3,5,5,4,1,2
71352,Le Planois,1,2,1,1,1,1,1,1,2
71353,Plottes,2,1,1,1,4,2,3,1,4
71354,Poisson,2,2,2,1,4,4,4,1,1
71355,Pontoux,1,1,1,1,4,1,2,1,4
71356,Pouilloux,3,1,1,1,4,3,4,1,2
71357,Pourlans,1,1,2,1,1,2,1,1,1
71359,Préty,2,2,1,1,4,3,3,5,3
71360,Prissé,3,5,4,1,5,4,4,3,4
71362,Pruzilly,1,1,2,1,4,3,2,1,4
71363,Le Puley,1,1,2,1,4,1,1,1,2
71364,La Racineuse,1,1,1,1,4,1,1,1,2
71365,Rancy,2,3,3,1,4,4,4,1,2
71366,Ratenelle,1,1,1,1,4,2,3,1,2
71367,Ratte,1,2,3,1,3,2,2,1,3
71368,Reclesne,1,1,1,1,4,1,2,1,5
71369,Remigny,1,1,3,1,4,1,2,1,3
71370,Rigny-sur-Arroux,2,2,2,1,4,3,4,1,1
71371,La Roche-Vineuse,3,5,4,2,5,4,4,3,4
71372,Romanèche-Thorins,3,4,4,1,5,4,4,1,4
71373,Romenay,3,5,2,1,5,4,4,1,2
71374,Rosey,1,1,1,1,4,1,1,1,1
71376,Roussillon-en-Morvan,1,1,2,1,3,1,1,1,4
71377,Royer,1,1,1,1,3,1,2,1,1
71378,Rully,3,4,2,1,5,4,4,3,4
71379,Sagy,3,4,2,1,5,4,4,1,2
71380,Saillenard,2,1,2,2,4,4,4,1,3
71381,Sailly,1,1,1,1,4,1,1,1,4
71382,Saint-Agnan,2,2,1,1,4,4,4,1,3
71383,Saint-Albain,2,1,4,1,4,4,4,1,1
71384,Saint-Ambreuil,2,3,3,1,4,4,1,1,3
71385,Saint-Amour-Bellevue,2,1,3,1,4,2,4,1,4
71386,Saint-André-en-Bresse,1,1,1,1,3,1,1,1,2
71387,Saint-André-le-Désert,1,1,1,1,4,4,2,1,1
71388,Saint-Aubin-en-Charollais,1,3,1,1,4,3,3,1,2
71389,Saint-Aubin-sur-Loire,1,2,1,1,4,3,4,1,1
71390,Saint-Berain-sous-Sanvignes,3,3,2,1,4,4,3,1,3
71391,Saint-Bérain-sur-Dheune,2,3,2,1,4,4,4,1,2
71392,Saint-Boil,2,4,1,1,4,3,4,1,4
71393,Saint-Bonnet-de-Cray,1,1,1,1,4,1,4,1,4
71394,Saint-Bonnet-de-Joux,2,4,3,2,5,4,4,1,2
71395,Saint-Bonnet-de-Vieille-Vigne,1,1,1,1,4,1,1,1,1
71396,Saint-Bonnet-en-Bresse,1,1,1,1,4,3,4,1,2
71397,Sainte-Cécile,1,3,2,1,4,4,2,1,3
71398,Saint-Christophe-en-Bresse,3,1,2,1,4,4,4,1,4
71399,Saint-Christophe-en-Brionnais,2,4,3,1,5,4,4,1,2
71400,Saint-Clément-sur-Guye,1,1,3,1,4,1,1,1,3
71401,Sainte-Croix,2,3,2,2,4,4,3,1,3
71402,Saint-Cyr,2,3,1,1,4,2,3,1,4
71403,Saint-Denis-de-Vaux,1,1,1,1,3,2,1,1,2
71404,Saint-Désert,2,4,2,1,4,4,4,1,4
71405,Saint-Didier-en-Bresse,1,1,1,1,2,1,1,1,2
71406,Saint-Didier-en-Brionnais,1,1,2,1,4,1,2,1,2
71407,Saint-Didier-sur-Arroux,1,1,4,1,4,1,2,1,4
71408,Saint-Edmond,1,1,1,1,4,1,3,1,1
71409,Saint-Émiland,1,1,2,1,4,1,1,1,2
71410,Saint-Étienne-en-Bresse,2,2,2,2,4,4,1,1,2
71411,Saint-Eugène,1,1,2,1,4,1,1,1,3
71412,Saint-Eusèbe,3,2,4,1,4,3,4,1,3
71413,Saint-Firmin,2,2,3,1,4,4,4,1,2
71414,Saint-Forgeot,1,1,1,1,3,1,4,1,1
71415,Sainte-Foy,1,1,1,1,3,1,1,1,3
71416,Saint-Gengoux-de-Scissé,2,2,1,1,4,4,4,1,3
71417,Saint-Gengoux-le-National,3,5,4,2,5,5,4,1,3
71419,Saint-Germain-du-Bois,3,5,4,4,5,5,4,1,4
71420,Saint-Germain-du-Plain,3,5,4,2,5,4,4,1,3
71421,Saint-Germain-en-Brionnais,1,1,1,1,3,1,2,1,1
71422,Saint-Germain-lès-Buxy,1,1,1,1,4,3,1,1,4
71423,Saint-Gervais-en-Vallière,1,1,2,1,4,1,1,1,3
71424,Saint-Gervais-sur-Couches,1,1,1,1,2,2,3,1,4
71425,Saint-Gilles,1,1,3,1,4,2,1,1,2
71428,Saint-Igny-de-Roche,2,2,1,1,4,4,4,1,2
71430,Saint-Jean-de-Vaux,1,1,4,1,4,3,2,1,4
71431,Saint-Jean-de-Trézy,1,1,1,1,4,1,2,1,3
71433,Saint-Julien-de-Civry,2,4,2,1,4,4,4,1,2
71434,Saint-Julien-de-Jonzy,1,1,1,1,4,4,4,1,4
71435,Saint-Julien-sur-Dheune,1,1,2,1,1,1,2,1,4
71436,Saint-Laurent-d'Andenay,3,1,3,1,4,2,4,1,2
71437,Saint-Laurent-en-Brionnais,1,1,1,1,4,2,4,1,2
71438,Saint-Léger-du-Bois,2,1,3,1,4,2,3,1,1
71439,Saint-Léger-lès-Paray,2,1,2,1,4,2,3,1,3
71440,Saint-Léger-sous-Beuvray,1,4,1,1,4,4,4,1,2
71441,Saint-Léger-sous-la-Bussière,1,1,1,1,4,2,2,1,1
71442,Saint-Léger-sur-Dheune,3,5,4,4,5,5,4,1,3
71443,Saint-Loup-Géanges,3,4,4,1,5,4,4,1,4
71444,Saint-Loup-de-Varennes,3,2,4,1,5,4,4,2,3
71445,Saint-Marcel,4,5,4,1,5,5,4,4,3
71446,Saint-Marcelin-de-Cray,1,1,2,1,4,1,2,1,2
71447,Saint-Mard-de-Vaux,1,1,1,1,4,2,1,1,3
71448,Saint-Martin-Belle-Roche,3,4,2,1,5,4,4,4,4
71449,Saint-Martin-d'Auxy,1,1,1,1,2,3,3,1,3
71450,Saint-Martin-de-Commune,1,1,1,1,2,1,2,1,2
71452,Saint-Martin-de-Salencey,1,1,1,1,4,1,1,1,1
71453,Saint-Martin-du-Lac,1,1,2,1,3,1,2,1,4
71454,Saint-Martin-du-Mont,1,1,2,1,4,1,3,1,3
71455,Saint-Martin-du-Tartre,1,1,2,1,4,1,2,1,3
71456,Saint-Martin-en-Bresse,3,4,4,2,5,4,4,1,2
71457,Saint-Martin-en-Gâtinois,1,1,1,1,2,1,1,1,4
71458,Saint-Martin-la-Patrouille,1,2,1,1,4,1,1,1,2
71459,Saint-Martin-sous-Montaigu,1,1,1,1,4,1,1,4,3
71460,Saint-Maurice-de-Satonnay,2,2,2,1,4,2,4,1,3
